N	p	queue	avgPacketDelay	stdPacketDelay	avgIOLinkUtilisation	avgOLinkUtilisation	avgDropped	KOUQDropProbability
56	0.5	iSLIP	5.67768	4.58453	0.00288001	0.16128	0.00263036	0.000235738
57	0.5	iSLIP	5.65933	4.58731	0.00283229	0.16144	0.00259035	0.000263184
58	0.5	iSLIP	5.55908	4.48006	0.00278124	0.161312	0.00243793	0.000170707
59	0.5	iSLIP	5.64152	4.5853	0.0027333	0.161264	0.00265085	0.000152558
60	0.5	iSLIP	5.65856	4.59334	0.00269236	0.161542	0.0026875	0.00010001
61	0.5	iSLIP	5.67155	4.58422	0.00264364	0.161262	0.00268525	0.000196741
62	0.5	iSLIP	5.68065	4.61923	0.00260416	0.161458	0.00276048	0.000183889
63	0.5	iSLIP	5.65547	4.61648	0.00256301	0.16147	0.00266825	0.000152396
64	0.5	iSLIP	5.71528	4.64355	0.0025251	0.161606	0.00278281	0.000159391
65	0.5	iSLIP	5.65303	4.6091	0.00247529	0.160894	0.00272	0.000101549
66	0.5	iSLIP	5.72806	4.62654	0.0024464	0.161462	0.00276364	0.000163653
67	0.5	iSLIP	5.68281	4.62635	0.00240448	0.1611	0.00266343	0.000107473
68	0.5	iSLIP	5.70959	4.66205	0.00236836	0.161049	0.00277574	0.000282381
69	0.5	iSLIP	5.70344	4.67392	0.00233795	0.161319	0.00275072	0.000239154
70	0.5	iSLIP	5.75412	4.7456	0.00229994	0.160996	0.00284357	0.000407184
71	0.5	iSLIP	5.72621	4.69443	0.00226834	0.161052	0.00271761	0.000342288
72	0.5	iSLIP	5.68713	4.65893	0.00223208	0.16071	0.00272778	0.000225023
73	0.5	iSLIP	5.68473	4.58163	0.00221169	0.161453	0.00265548	8.22e-05
74	0.5	iSLIP	5.67709	4.59332	0.00218324	0.161559	0.00265405	0.000145961
75	0.5	iSLIP	5.68613	4.59755	0.00215104	0.161328	0.00272067	0.00019602
76	0.5	iSLIP	5.76438	4.67472	0.00212166	0.161246	0.00278618	0.000225023
77	0.5	iSLIP	5.65631	4.60648	0.002089	0.160853	0.00263377	0.000214307
78	0.5	iSLIP	5.64937	4.59335	0.00206928	0.161404	0.00265833	0.000165401
79	0.5	iSLIP	5.65668	4.56658	0.0020439	0.161468	0.00260253	0.000136723
80	0.5	iSLIP	5.74777	4.67247	0.00200797	0.160638	0.00281687	0.000288779
81	0.5	iSLIP	5.67519	4.61108	0.00198733	0.160974	0.00270741	0.000170387
82	0.5	iSLIP	5.70584	4.68805	0.0019595	0.160679	0.00276037	0.000212216
83	0.5	iSLIP	5.66412	4.58963	0.00194485	0.161423	0.0026488	0.000169897
84	0.5	iSLIP	5.6504	4.58474	0.00191529	0.160885	0.00265298	0.000203592
85	0.5	iSLIP	5.69842	4.60436	0.00190057	0.161548	0.00273882	0.000137661
86	0.5	iSLIP	5.74261	4.64693	0.00187833	0.161536	0.00285116	0.00013606
87	0.5	iSLIP	5.63608	4.57283	0.00185764	0.161615	0.00256782	0.000158637
88	0.5	iSLIP	5.74404	4.68498	0.00183171	0.161191	0.00286534	0.000282983
89	0.5	iSLIP	5.67349	4.61821	0.00180961	0.161055	0.00269157	0.000215752
90	0.5	iSLIP	5.72782	4.66665	0.00179222	0.1613	0.00278056	0.000183352
91	0.5	iSLIP	5.73135	4.6585	0.00177272	0.161318	0.00277088	0.000105505
92	0.5	iSLIP	5.68522	4.64583	0.00175353	0.161325	0.00269457	0.000146754
93	0.5	iSLIP	5.74644	4.69067	0.00173606	0.161454	0.00278172	0.000261316
94	0.5	iSLIP	5.80482	4.72608	0.00171659	0.16136	0.00290426	0.000213851
95	0.5	iSLIP	5.66659	4.58771	0.00169858	0.161365	0.00258211	0.000157911
96	0.5	iSLIP	5.68097	4.63684	0.00167997	0.161277	0.00268906	0.000165642
97	0.5	iSLIP	5.69517	4.61629	0.00165969	0.16099	0.00271701	0.000160841
98	0.5	iSLIP	5.74626	4.66972	0.0016415	0.160867	0.00282704	0.000217369
99	0.5	iSLIP	5.73255	4.59991	0.00163176	0.161544	0.00267879	0.000109102
100	0.5	iSLIP	5.68078	4.59264	0.00160893	0.160893	0.002594	0.000123012
