N	p	queue	avgPacketDelay	stdPacketDelay	avgIOLinkUtilisation	avgOLinkUtilisation	avgDropped	KOUQDropProbability
40	1	iSLIP	19.2631	7.25983	0.00492363	0.196945	0.0680275	0.00457546
41	1	iSLIP	19.1957	7.16221	0.00481987	0.197615	0.0676927	0.00393698
42	1	iSLIP	19.2186	7.21016	0.00469915	0.197364	0.0678179	0.00408612
43	1	iSLIP	19.19	7.0927	0.00459697	0.19767	0.0676651	0.00341895
44	1	iSLIP	19.2125	7.20537	0.00448771	0.197459	0.0677705	0.00446636
45	1	iSLIP	19.3725	7.31508	0.00435309	0.195889	0.0685556	0.00483382
46	1	iSLIP	19.2624	7.25397	0.00428095	0.196924	0.068038	0.00429826
47	1	iSLIP	19.1687	7.11123	0.00421055	0.197896	0.0675521	0.00428341
48	1	iSLIP	19.3164	7.33003	0.00409262	0.196446	0.0682771	0.00477548
49	1	iSLIP	19.253	7.1614	0.00402178	0.197067	0.0679663	0.00394325
50	1	iSLIP	19.262	7.14418	0.00393936	0.196968	0.068016	0.0039604
51	1	iSLIP	19.2249	7.12074	0.0038699	0.197365	0.0678176	0.00382391
52	1	iSLIP	19.2754	7.18876	0.00378506	0.196823	0.0680885	0.00431582
53	1	iSLIP	19.2734	7.18072	0.0037147	0.196879	0.0680604	0.0040589
54	1	iSLIP	19.3466	7.37961	0.00363244	0.196152	0.0684241	0.00518385
55	1	iSLIP	19.2722	7.17227	0.0035798	0.196889	0.0680555	0.00390585
56	1	iSLIP	19.2974	7.25481	0.00351113	0.196623	0.0681884	0.00404505
57	1	iSLIP	19.3238	7.37526	0.00344472	0.196349	0.0683254	0.00508998
58	1	iSLIP	19.2347	7.21773	0.00340039	0.197222	0.0678888	0.0043763
59	1	iSLIP	19.2581	7.23918	0.00333933	0.19702	0.0679898	0.00451062
60	1	iSLIP	19.3517	7.4105	0.00326839	0.196103	0.0684483	0.00522552
61	1	iSLIP	19.3051	7.29771	0.00322223	0.196556	0.0682221	0.00460866
62	1	iSLIP	19.3117	7.30356	0.00316839	0.19644	0.0682798	0.00468434
63	1	iSLIP	19.3098	7.31088	0.00311905	0.1965	0.06825	0.00462903
64	1	iSLIP	19.322	7.31021	0.00306841	0.196378	0.0683109	0.00473485
65	1	iSLIP	19.3295	7.29903	0.00302038	0.196325	0.0683377	0.00455584
66	1	iSLIP	19.2875	7.20183	0.00298033	0.196702	0.0681492	0.00401404
67	1	iSLIP	19.3422	7.27138	0.0029286	0.196216	0.0683918	0.00469748
68	1	iSLIP	19.36	7.4213	0.00288274	0.196026	0.0684868	0.00482695
69	1	iSLIP	19.2725	7.27375	0.00285297	0.196855	0.0680725	0.0046309
70	1	iSLIP	19.3274	7.30392	0.00280478	0.196334	0.0683329	0.00441044
71	1	iSLIP	19.276	7.19754	0.00277247	0.196845	0.0680775	0.00422577
72	1	iSLIP	19.3262	7.33462	0.00272739	0.196372	0.0683139	0.00493799
73	1	iSLIP	19.311	7.30486	0.00269187	0.196507	0.0682466	0.00456621
74	1	iSLIP	19.292	7.15782	0.00265824	0.196709	0.0681453	0.00407068
75	1	iSLIP	19.2853	7.24934	0.00262293	0.19672	0.06814	0.00435644
76	1	iSLIP	19.3847	7.38667	0.00257611	0.195784	0.0686079	0.00471363
77	1	iSLIP	19.4067	7.40055	0.00254026	0.1956	0.0687	0.00502648
78	1	iSLIP	19.265	7.20687	0.00252515	0.196962	0.0680192	0.00408887
79	1	iSLIP	19.3136	7.29202	0.00248689	0.196465	0.0682677	0.00449285
80	1	iSLIP	19.3563	7.31314	0.00245081	0.196065	0.0684675	0.00462796
81	1	iSLIP	19.345	7.36212	0.0024217	0.196158	0.068421	0.00485604
82	1	iSLIP	19.3456	7.32703	0.00239242	0.196178	0.068411	0.00456265
83	1	iSLIP	19.3014	7.22063	0.00236847	0.196583	0.0682084	0.00422211
84	1	iSLIP	19.2999	7.23459	0.00234041	0.196594	0.068203	0.00405755
85	1	iSLIP	19.2894	7.23699	0.00231402	0.196692	0.0681541	0.0043875
86	1	iSLIP	19.3308	7.31052	0.00228236	0.196283	0.0683587	0.0047935
87	1	iSLIP	19.3281	7.35062	0.00225643	0.196309	0.0683454	0.00502464
88	1	iSLIP	19.356	7.30982	0.00222803	0.196067	0.0684665	0.00434362
89	1	iSLIP	19.3258	7.31128	0.00220614	0.196346	0.068327	0.00460833
90	1	iSLIP	19.3362	7.33316	0.00218063	0.196257	0.0683717	0.00469714
91	1	iSLIP	19.3908	7.41499	0.00215049	0.195695	0.0686527	0.00495214
92	1	iSLIP	19.4115	7.42096	0.00212468	0.195471	0.0687647	0.00502224
93	1	iSLIP	19.3188	7.25186	0.00211198	0.196414	0.068293	0.00426172
94	1	iSLIP	19.3186	7.29665	0.00208946	0.19641	0.0682952	0.00432171
95	1	iSLIP	19.3185	7.27939	0.00206757	0.196419	0.0682905	0.00438675
96	1	iSLIP	19.3672	7.46102	0.00204099	0.195935	0.0685323	0.00541617
97	1	iSLIP	19.3689	7.34252	0.0020198	0.195921	0.0685397	0.0046551
98	1	iSLIP	19.4429	7.48941	0.00199207	0.195222	0.0688888	0.00509439
99	1	iSLIP	19.3435	7.27098	0.00198154	0.196173	0.0684136	0.00428831
100	1	iSLIP	19.3776	7.37084	0.00195853	0.195853	0.0685735	0.0050195
