N	p	queue	avgPacketDelay	stdPacketDelay	avgIOLinkUtilisation	avgOLinkUtilisation	avgDropped	KOUQDropProbability
69	0.5	iSLIP	4.56649	3.55064	0.00225457	0.155565	0.00547391	0.00042613
70	0.5	iSLIP	4.58787	3.5942	0.002223	0.15561	0.00556143	0.000604346
71	0.5	iSLIP	4.55526	3.54315	0.00218903	0.155421	0.00541408	0.00049019
72	0.5	iSLIP	4.56965	3.54353	0.00216526	0.155899	0.00544792	0.000366703
73	0.5	iSLIP	4.5634	3.57977	0.00213168	0.155612	0.00549589	0.00056307
74	0.5	iSLIP	4.53342	3.54152	0.00211012	0.156149	0.00530405	0.000604114
75	0.5	iSLIP	4.59524	3.5682	0.0020736	0.15552	0.00551867	0.000452045
76	0.5	iSLIP	4.59618	3.57739	0.00205123	0.155893	0.00552105	0.000450045
77	0.5	iSLIP	4.53586	3.5364	0.00201941	0.155495	0.00531494	0.000451993
78	0.5	iSLIP	4.55786	3.58619	0.00199809	0.155851	0.00553718	0.000634679
79	0.5	iSLIP	4.5678	3.56314	0.00196869	0.155527	0.0054557	0.000448146
80	0.5	iSLIP	4.54924	3.58567	0.001944	0.15552	0.0053875	0.000517552
81	0.5	iSLIP	4.59594	3.58984	0.00192388	0.155835	0.00549012	0.000603764
82	0.5	iSLIP	4.57634	3.54945	0.00189497	0.155388	0.0053939	0.000479316
83	0.5	iSLIP	4.59382	3.5775	0.00187635	0.155737	0.00556205	0.000491615
84	0.5	iSLIP	4.55816	3.56996	0.00184987	0.155389	0.00538631	0.000521481
85	0.5	iSLIP	4.5562	3.55298	0.0018293	0.155491	0.00547353	0.000490637
86	0.5	iSLIP	4.58989	3.58124	0.00181659	0.156227	0.00552151	0.000464
87	0.5	iSLIP	4.56668	3.55325	0.00179464	0.156133	0.00550345	0.000486256
88	0.5	iSLIP	4.57538	3.58452	0.0017711	0.155857	0.00552841	0.000620517
89	0.5	iSLIP	4.55819	3.53652	0.00175324	0.156038	0.00541067	0.000566349
90	0.5	iSLIP	4.57467	3.58922	0.00172842	0.155558	0.00544333	0.000616728
91	0.5	iSLIP	4.60317	3.58146	0.00171309	0.155891	0.00557143	0.000540713
92	0.5	iSLIP	4.56866	3.56153	0.00168987	0.155468	0.00545109	0.000502224
93	0.5	iSLIP	4.61407	3.60503	0.00167667	0.15593	0.00566505	0.00065813
94	0.5	iSLIP	4.57101	3.57069	0.00165926	0.15597	0.00542447	0.000568142
95	0.5	iSLIP	4.61429	3.59857	0.00164177	0.155968	0.00559211	0.000461099
96	0.5	iSLIP	4.5679	3.54785	0.00162287	0.155796	0.00544635	0.00050005
97	0.5	iSLIP	4.54344	3.55571	0.00160491	0.155676	0.00538557	0.000699039
98	0.5	iSLIP	4.58077	3.59662	0.00158356	0.155189	0.00553469	0.000563322
99	0.5	iSLIP	4.55612	3.53437	0.00157633	0.156057	0.00539091	0.000509142
100	0.5	iSLIP	4.5924	3.58127	0.00155595	0.155595	0.005576	0.000555056
