N	p	queue	avgPacketDelay	stdPacketDelay	avgIOLinkUtilisation	avgOLinkUtilisation	avgDropped	KOUQDropProbability
59	0.5	iSLIP	5.64152	4.5853	0.0027333	0.161264	0.00265085	0
60	0.5	iSLIP	5.65856	4.59334	0.00269236	0.161542	0.0026875	0
61	0.5	iSLIP	5.67155	4.58422	0.00264364	0.161262	0.00268525	2.95111e-05
62	0.5	iSLIP	5.68065	4.61923	0.00260416	0.161458	0.00276048	4.83919e-06
63	0.5	iSLIP	5.65547	4.61648	0.00256301	0.16147	0.00266825	0
64	0.5	iSLIP	5.71528	4.64355	0.0025251	0.161606	0.00278281	4.68797e-06
65	0.5	iSLIP	5.65303	4.6091	0.00247529	0.160894	0.00272	4.61585e-06
66	0.5	iSLIP	5.72806	4.62654	0.0024464	0.161462	0.00276364	0
67	0.5	iSLIP	5.68281	4.62635	0.00240448	0.1611	0.00266343	4.47806e-06
68	0.5	iSLIP	5.70959	4.66205	0.00236836	0.161049	0.00277574	3.97099e-05
69	0.5	iSLIP	5.70344	4.67392	0.00233795	0.161319	0.00275072	4.34826e-06
70	0.5	iSLIP	5.75412	4.7456	0.00229994	0.160996	0.00284357	7.28644e-05
71	0.5	iSLIP	5.72621	4.69443	0.00226834	0.161052	0.00271761	5.07093e-05
72	0.5	iSLIP	5.68713	4.65893	0.00223208	0.16071	0.00272778	8.33417e-06
73	0.5	iSLIP	5.68473	4.58163	0.00221169	0.161453	0.00265548	0
74	0.5	iSLIP	5.67709	4.59332	0.00218324	0.161559	0.00265405	4.05446e-06
75	0.5	iSLIP	5.68613	4.59755	0.00215104	0.161328	0.00272067	1.60016e-05
76	0.5	iSLIP	5.76438	4.67472	0.00212166	0.161246	0.00278618	7.89553e-06
77	0.5	iSLIP	5.65631	4.60648	0.002089	0.160853	0.00263377	7.79299e-06
78	0.5	iSLIP	5.64937	4.59335	0.00206928	0.161404	0.00265833	1.53862e-05
79	0.5	iSLIP	5.65668	4.56658	0.0020439	0.161468	0.00260253	0
80	0.5	iSLIP	5.74777	4.67247	0.00200797	0.160638	0.00281687	2.25023e-05
81	0.5	iSLIP	5.67519	4.61108	0.00198733	0.160974	0.00270741	3.70407e-06
82	0.5	iSLIP	5.70584	4.68805	0.0019595	0.160679	0.00276037	0
83	0.5	iSLIP	5.66412	4.58963	0.00194485	0.161423	0.0026488	3.61482e-06
84	0.5	iSLIP	5.6504	4.58474	0.00191529	0.160885	0.00265298	2.14307e-05
85	0.5	iSLIP	5.69842	4.60436	0.00190057	0.161548	0.00273882	3.52976e-06
86	0.5	iSLIP	5.74261	4.64693	0.00187833	0.161536	0.00285116	3.83759e-05
87	0.5	iSLIP	5.63608	4.57283	0.00185764	0.161615	0.00256782	3.44862e-06
88	0.5	iSLIP	5.74404	4.68498	0.00183171	0.161191	0.00286534	2.72755e-05
89	0.5	iSLIP	5.67349	4.61821	0.00180961	0.161055	0.00269157	0
90	0.5	iSLIP	5.72782	4.66665	0.00179222	0.1613	0.00278056	6.66733e-06
91	0.5	iSLIP	5.73135	4.6585	0.00177272	0.161318	0.00277088	0
92	0.5	iSLIP	5.68522	4.64583	0.00175353	0.161325	0.00269457	0
93	0.5	iSLIP	5.74644	4.69067	0.00173606	0.161454	0.00278172	2.5809e-05
94	0.5	iSLIP	5.80482	4.72608	0.00171659	0.16136	0.00290426	6.38362e-06
95	0.5	iSLIP	5.66659	4.58771	0.00169858	0.161365	0.00258211	0
96	0.5	iSLIP	5.68097	4.63684	0.00167997	0.161277	0.00268906	2.81278e-05
97	0.5	iSLIP	5.69517	4.61629	0.00165969	0.16099	0.00271701	3.09309e-05
98	0.5	iSLIP	5.74626	4.66972	0.0016415	0.160867	0.00282704	1.22461e-05
99	0.5	iSLIP	5.73255	4.59991	0.00163176	0.161544	0.00267879	3.03061e-06
100	0.5	iSLIP	5.68078	4.59264	0.00160893	0.160893	0.002594	0
