N	p	queue	avgPacketDelay	stdPacketDelay	avgIOLinkUtilisation	avgOLinkUtilisation	avgDropped	KOUQDropProbability
69	0.5	iSLIP	4.56649	3.55064	0.00225457	0.155565	0.00547391	5.65274e-05
70	0.5	iSLIP	4.58787	3.5942	0.002223	0.15561	0.00556143	0.000158587
71	0.5	iSLIP	4.55526	3.54315	0.00218903	0.155421	0.00541408	8.87413e-05
72	0.5	iSLIP	4.56965	3.54353	0.00216526	0.155899	0.00544792	5.83392e-05
73	0.5	iSLIP	4.5634	3.57977	0.00213168	0.155612	0.00549589	0.0001233
74	0.5	iSLIP	4.53342	3.54152	0.00211012	0.156149	0.00530405	0.000150015
75	0.5	iSLIP	4.59524	3.5682	0.0020736	0.15552	0.00551867	4.40044e-05
76	0.5	iSLIP	4.59618	3.57739	0.00205123	0.155893	0.00552105	0.000138172
77	0.5	iSLIP	4.53586	3.5364	0.00201941	0.155495	0.00531494	9.35158e-05
78	0.5	iSLIP	4.55786	3.58619	0.00199809	0.155851	0.00553718	0.000192327
79	0.5	iSLIP	4.5678	3.56314	0.00196869	0.155527	0.0054557	9.87441e-05
80	0.5	iSLIP	4.54924	3.58567	0.001944	0.15552	0.0053875	0.000135014
81	0.5	iSLIP	4.59594	3.58984	0.00192388	0.155835	0.00549012	0.000137051
82	0.5	iSLIP	4.57634	3.54945	0.00189497	0.155388	0.0053939	9.87904e-05
83	0.5	iSLIP	4.59382	3.5775	0.00187635	0.155737	0.00556205	9.76001e-05
84	0.5	iSLIP	4.55816	3.56996	0.00184987	0.155389	0.00538631	0.0001393
85	0.5	iSLIP	4.5562	3.55298	0.0018293	0.155491	0.00547353	7.41251e-05
86	0.5	iSLIP	4.58989	3.58124	0.00181659	0.156227	0.00552151	0.000125594
87	0.5	iSLIP	4.56668	3.55325	0.00179464	0.156133	0.00550345	8.96641e-05
88	0.5	iSLIP	4.57538	3.58452	0.0017711	0.155857	0.00552841	0.00011933
89	0.5	iSLIP	4.55819	3.53652	0.00175324	0.156038	0.00541067	0.00017867
90	0.5	iSLIP	4.57467	3.58922	0.00172842	0.155558	0.00544333	0.000156682
91	0.5	iSLIP	4.60317	3.58146	0.00171309	0.155891	0.00557143	7.25347e-05
92	0.5	iSLIP	4.56866	3.56153	0.00168987	0.155468	0.00545109	9.45747e-05
93	0.5	iSLIP	4.61407	3.60503	0.00167667	0.15593	0.00566505	0.000174211
94	0.5	iSLIP	4.57101	3.57069	0.00165926	0.15597	0.00542447	8.61788e-05
95	0.5	iSLIP	4.61429	3.59857	0.00164177	0.155968	0.00559211	6.94806e-05
96	0.5	iSLIP	4.5679	3.54785	0.00162287	0.155796	0.00544635	0.000140639
97	0.5	iSLIP	4.54344	3.55571	0.00160491	0.155676	0.00538557	0.00017012
98	0.5	iSLIP	4.58077	3.59662	0.00158356	0.155189	0.00553469	0.0001194
99	0.5	iSLIP	4.55612	3.53437	0.00157633	0.156057	0.00539091	8.78876e-05
100	0.5	iSLIP	4.5924	3.58127	0.00155595	0.155595	0.005576	0.000123012
