N	p	queue	avgPacketDelay	stdPacketDelay	avgIOLinkUtilisation	avgOLinkUtilisation	avgDropped	KOUQDropProbability
71	0.5	KOUQ	3.40422	2.1997	0.00235299	0.166292	0.000371831	0
72	0.5	KOUQ	3.38029	2.17254	0.00231269	0.165735	0.000377083	0
73	0.5	KOUQ	3.39351	2.18574	0.00228035	0.165712	0.000365068	0
74	0.5	KOUQ	3.39414	2.18692	0.00225632	0.166266	0.000335811	0
75	0.5	KOUQ	3.37449	2.16769	0.00222359	0.166077	0.000334667	0
76	0.5	KOUQ	3.38191	2.17308	0.00219669	0.166212	0.000357237	0
77	0.5	KOUQ	3.35945	2.15925	0.00216047	0.165686	0.000322078	0
78	0.5	KOUQ	3.37576	2.16839	0.00214091	0.166277	0.000346154	0
79	0.5	KOUQ	3.39441	2.18858	0.00211109	0.166022	0.000367089	0
80	0.5	KOUQ	3.38711	2.17409	0.00208948	0.166466	0.000333125	0
81	0.5	KOUQ	3.40291	2.1975	0.00206161	0.166279	0.000348765	0
82	0.5	KOUQ	3.39017	2.18335	0.00202847	0.165615	0.000346951	0
83	0.5	KOUQ	3.36604	2.17013	0.00200393	0.165596	0.000354217	0
84	0.5	KOUQ	3.37349	2.16927	0.00198099	0.165725	0.000326786	0
85	0.5	KOUQ	3.38626	2.17813	0.00196419	0.166292	0.00032	0
86	0.5	KOUQ	3.37616	2.17323	0.0019368	0.165826	0.000355233	0
87	0.5	KOUQ	3.38968	2.19162	0.00190857	0.165309	0.00035	0
88	0.5	KOUQ	3.38697	2.18758	0.00189628	0.166106	0.000370455	0
89	0.5	KOUQ	3.39789	2.19842	0.00187978	0.166565	0.000350562	0
90	0.5	KOUQ	3.36029	2.15753	0.00184611	0.165546	0.000287778	0
91	0.5	KOUQ	3.37554	2.16565	0.00182854	0.165724	0.000324176	0
92	0.5	KOUQ	3.38301	2.17805	0.00180903	0.165714	0.000345109	0
93	0.5	KOUQ	3.38049	2.17719	0.00179304	0.166032	0.000349462	0
94	0.5	KOUQ	3.41284	2.2068	0.00177638	0.16619	0.000378191	0
95	0.5	KOUQ	3.38699	2.18155	0.00175101	0.165641	0.000337895	0
96	0.5	KOUQ	3.37033	2.16811	0.00173378	0.165758	0.000332292	0
97	0.5	KOUQ	3.38198	2.18664	0.00171705	0.165822	0.00035567	0
98	0.5	KOUQ	3.38328	2.17814	0.00170075	0.165948	0.00034949	0
99	0.5	KOUQ	3.38762	2.17932	0.00168799	0.166376	0.000354545	0
100	0.5	KOUQ	3.38747	2.17608	0.00167182	0.166468	0.0003445	0
