N	p	queue	avgPacketDelay	stdPacketDelay	avgIOLinkUtilisation	avgOLinkUtilisation	avgDropped	KOUQDropProbability
73	0.5	iSLIP	4.5634	3.57977	0.00213168	0.155612	0.00549589	0
74	0.5	iSLIP	4.53342	3.54152	0.00211012	0.156149	0.00530405	8.10892e-06
75	0.5	iSLIP	4.59524	3.5682	0.0020736	0.15552	0.00551867	0
76	0.5	iSLIP	4.59618	3.57739	0.00205123	0.155893	0.00552105	0
77	0.5	iSLIP	4.53586	3.5364	0.00201941	0.155495	0.00531494	3.89649e-06
78	0.5	iSLIP	4.55786	3.58619	0.00199809	0.155851	0.00553718	2.30792e-05
79	0.5	iSLIP	4.5678	3.56314	0.00196869	0.155527	0.0054557	0
80	0.5	iSLIP	4.54924	3.58567	0.001944	0.15552	0.0053875	2.25023e-05
81	0.5	iSLIP	4.59594	3.58984	0.00192388	0.155835	0.00549012	1.48163e-05
82	0.5	iSLIP	4.57634	3.54945	0.00189497	0.155388	0.0053939	0
83	0.5	iSLIP	4.59382	3.5775	0.00187635	0.155737	0.00556205	0
84	0.5	iSLIP	4.55816	3.56996	0.00184987	0.155389	0.00538631	3.57179e-06
85	0.5	iSLIP	4.5562	3.55298	0.0018293	0.155491	0.00547353	0
86	0.5	iSLIP	4.58989	3.58124	0.00181659	0.156227	0.00552151	0
87	0.5	iSLIP	4.56668	3.55325	0.00179464	0.156133	0.00550345	3.44862e-06
88	0.5	iSLIP	4.57538	3.58452	0.0017711	0.155857	0.00552841	3.40943e-06
89	0.5	iSLIP	4.55819	3.53652	0.00175324	0.156038	0.00541067	3.37112e-06
90	0.5	iSLIP	4.57467	3.58922	0.00172842	0.155558	0.00544333	1.0001e-05
91	0.5	iSLIP	4.60317	3.58146	0.00171309	0.155891	0.00557143	0
92	0.5	iSLIP	4.56866	3.56153	0.00168987	0.155468	0.00545109	0
93	0.5	iSLIP	4.61407	3.60503	0.00167667	0.15593	0.00566505	1.29045e-05
94	0.5	iSLIP	4.57101	3.57069	0.00165926	0.15597	0.00542447	0
95	0.5	iSLIP	4.61429	3.59857	0.00164177	0.155968	0.00559211	0
96	0.5	iSLIP	4.5679	3.54785	0.00162287	0.155796	0.00544635	3.12531e-06
97	0.5	iSLIP	4.54344	3.55571	0.00160491	0.155676	0.00538557	9.27928e-06
98	0.5	iSLIP	4.58077	3.59662	0.00158356	0.155189	0.00553469	3.06153e-06
99	0.5	iSLIP	4.55612	3.53437	0.00157633	0.156057	0.00539091	0
100	0.5	iSLIP	4.5924	3.58127	0.00155595	0.155595	0.005576	0
